year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status
2022,Canada,BOT,12.0,79.355,HARD,12.0,0,1
2022,Canada,BOT,13.0,79.584,HARD,13.0,0,1
2022,Canada,BOT,14.0,79.661,HARD,14.0,0,1
2022,Canada,BOT,15.0,79.506,HARD,15.0,0,1
2022,Canada,BOT,16.0,80.545,HARD,16.0,0,1
2022,Canada,BOT,17.0,79.765,HARD,17.0,0,1
2022,Canada,BOT,18.0,79.258,HARD,18.0,0,1
2022,Canada,BOT,19.0,88.829,HARD,19.0,0,126
2022,Canada,BOT,20.0,100.06,HARD,20.0,0,671
2022,Canada,BOT,21.0,80.584,HARD,21.0,0,1
2022,Canada,BOT,22.0,80.11,HARD,22.0,0,1
2022,Canada,BOT,23.0,79.214,HARD,23.0,0,1
2022,Canada,BOT,24.0,78.935,HARD,24.0,0,1
2022,Canada,BOT,25.0,78.67,HARD,25.0,0,1
2022,Canada,BOT,26.0,78.744,HARD,26.0,0,1
2022,Canada,BOT,27.0,78.902,HARD,27.0,0,1
2022,Canada,BOT,28.0,78.831,HARD,28.0,0,1
2022,Canada,BOT,29.0,78.921,HARD,29.0,0,1
2022,Canada,BOT,30.0,79.042,HARD,30.0,0,1
2022,Canada,BOT,31.0,78.948,HARD,31.0,0,1
2022,Canada,BOT,32.0,78.992,HARD,32.0,0,1
2022,Canada,BOT,33.0,78.725,HARD,33.0,0,1
2022,Canada,BOT,34.0,78.86,HARD,34.0,0,1
2022,Canada,BOT,35.0,78.793,HARD,35.0,0,1
2022,Canada,BOT,36.0,79.016,HARD,36.0,0,1
2022,Canada,BOT,37.0,78.861,HARD,37.0,0,1
2022,Canada,BOT,38.0,78.732,HARD,38.0,0,1
2022,Canada,BOT,39.0,78.75,HARD,39.0,0,1
2022,Canada,BOT,40.0,78.503,HARD,40.0,0,1
2022,Canada,BOT,41.0,78.691,HARD,41.0,0,1
2022,Canada,BOT,42.0,78.815,HARD,42.0,0,1
2022,Canada,BOT,43.0,78.749,HARD,43.0,0,1
2022,Canada,BOT,44.0,78.668,HARD,44.0,0,1
2022,Canada,BOT,45.0,78.828,HARD,45.0,0,1
2022,Canada,BOT,46.0,78.489,HARD,46.0,0,1
2022,Canada,BOT,47.0,78.796,HARD,47.0,0,1
2022,Canada,BOT,48.0,79.152,HARD,48.0,0,12
2022,Canada,BOT,49.0,124.303,HARD,49.0,1,24
2022,Canada,BOT,50.0,109.499,MEDIUM,1.0,0,4
2022,Canada,BOT,51.0,89.565,MEDIUM,2.0,0,4
2022,Canada,BOT,52.0,96.8,MEDIUM,3.0,0,4
2022,Canada,BOT,53.0,113.577,MEDIUM,4.0,0,4
2022,Canada,BOT,54.0,135.927,MEDIUM,5.0,0,41
2022,Canada,BOT,55.0,79.561,MEDIUM,6.0,0,1
2022,Canada,BOT,56.0,78.145,MEDIUM,7.0,0,1
2022,Canada,BOT,57.0,77.783,MEDIUM,8.0,0,1
2022,Canada,BOT,58.0,77.359,MEDIUM,9.0,0,1
2022,Canada,BOT,59.0,77.069,MEDIUM,10.0,0,1
2022,Canada,BOT,60.0,76.927,MEDIUM,11.0,0,1
2022,Canada,BOT,61.0,77.349,MEDIUM,12.0,0,1
2022,Canada,BOT,62.0,77.431,MEDIUM,13.0,0,1
2022,Canada,BOT,63.0,76.986,MEDIUM,14.0,0,1
2022,Canada,BOT,64.0,77.054,MEDIUM,15.0,0,1
2022,Canada,BOT,65.0,77.257,MEDIUM,16.0,0,1
2022,Canada,BOT,66.0,77.246,MEDIUM,17.0,0,1
2022,Canada,BOT,67.0,77.57,MEDIUM,18.0,0,1
2022,Canada,BOT,68.0,77.557,MEDIUM,19.0,0,1
2022,Canada,BOT,69.0,77.289,MEDIUM,20.0,0,1
2022,Canada,BOT,70.0,77.977,MEDIUM,21.0,0,1
2022,Silverstone,VER,1.0,141.969,SOFT,1.0,1,125
2022,Silverstone,VER,2.0,,MEDIUM,1.0,0,1
2022,Silverstone,VER,3.0,,MEDIUM,2.0,0,1
2022,Silverstone,VER,4.0,93.807,MEDIUM,3.0,0,1
2022,Silverstone,VER,5.0,93.489,MEDIUM,4.0,0,1
2022,Silverstone,VER,6.0,93.539,MEDIUM,5.0,0,1
2022,Silverstone,VER,7.0,93.762,MEDIUM,6.0,0,1
2022,Silverstone,VER,8.0,93.451,MEDIUM,7.0,0,1
2022,Silverstone,VER,9.0,93.606,MEDIUM,8.0,0,1
2022,Silverstone,VER,10.0,93.486,MEDIUM,9.0,0,1
2022,Silverstone,VER,11.0,93.632,MEDIUM,10.0,0,12
2022,Silverstone,VER,12.0,94.701,MEDIUM,11.0,1,1
2022,Silverstone,VER,13.0,116.214,MEDIUM,1.0,0,1
2022,Silverstone,VER,14.0,94.388,MEDIUM,2.0,0,1
2022,Silverstone,VER,15.0,94.806,MEDIUM,3.0,0,1
2022,Silverstone,VER,16.0,95.015,MEDIUM,4.0,0,1
2022,Silverstone,VER,17.0,94.994,MEDIUM,5.0,0,1
2022,Silverstone,VER,18.0,94.973,MEDIUM,6.0,0,1
2022,Silverstone,VER,19.0,94.996,MEDIUM,7.0,0,1
2022,Silverstone,VER,20.0,94.87,MEDIUM,8.0,0,1
2022,Silverstone,VER,21.0,94.963,MEDIUM,9.0,0,1
2022,Silverstone,VER,22.0,94.826,MEDIUM,10.0,0,1
2022,Silverstone,VER,23.0,94.122,MEDIUM,11.0,1,1
2022,Silverstone,VER,24.0,119.03,HARD,1.0,0,1
2022,Silverstone,VER,25.0,95.405,HARD,2.0,0,1
2022,Silverstone,VER,26.0,94.441,HARD,3.0,0,1
2022,Silverstone,VER,27.0,94.67,HARD,4.0,0,1
2022,Silverstone,VER,28.0,94.482,HARD,5.0,0,1
2022,Silverstone,VER,29.0,94.404,HARD,6.0,0,1
2022,Silverstone,VER,30.0,94.488,HARD,7.0,0,1
2022,Silverstone,VER,31.0,94.171,HARD,8.0,0,1
2022,Silverstone,VER,32.0,94.415,HARD,9.0,0,1
2022,Silverstone,VER,33.0,94.503,HARD,10.0,0,1
2022,Silverstone,VER,34.0,94.21,HARD,11.0,0,1
2022,Silverstone,VER,35.0,94.068,HARD,12.0,0,1
2022,Silverstone,VER,36.0,94.924,HARD,13.0,0,1
2022,Silverstone,VER,37.0,94.023,HARD,14.0,0,1
2022,Silverstone,VER,38.0,93.527,HARD,15.0,0,124
2022,Silverstone,VER,39.0,123.868,HARD,16.0,1,4
2022,Silverstone,VER,40.0,143.569,SOFT,1.0,0,4
2022,Silverstone,VER,41.0,103.866,SOFT,2.0,0,4
2022,Silverstone,VER,42.0,,SOFT,3.0,0,41
2022,Silverstone,VER,43.0,93.322,SOFT,4.0,0,1
2022,Silverstone,VER,44.0,92.354,SOFT,5.0,0,1
2022,Silverstone,VER,45.0,92.135,SOFT,6.0,0,1
2022,Silverstone,VER,46.0,92.516,SOFT,7.0,0,1
2022,Silverstone,VER,47.0,92.584,SOFT,8.0,0,1
2022,Silverstone,VER,48.0,92.566,SOFT,9.0,0,1
2022,Silverstone,VER,49.0,92.964,SOFT,10.0,0,1
2022,Silverstone,VER,50.0,93.051,SOFT,11.0,0,1
2022,Silverstone,VER,51.0,92.858,SOFT,12.0,0,1
2022,Silverstone,VER,52.0,93.581,SOFT,13.0,0,1
2022,Silverstone,GAS,1.0,169.321,MEDIUM,1.0,1,125
2022,Silverstone,GAS,2.0,,SOFT,1.0,0,1
2022,Silverstone,GAS,3.0,131.047,SOFT,2.0,0,1
2022,Silverstone,GAS,4.0,95.854,SOFT,3.0,0,1
2022,Silverstone,GAS,5.0,96.576,SOFT,4.0,0,1
2022,Silverstone,GAS,6.0,95.333,SOFT,5.0,0,1
2022,Silverstone,GAS,7.0,95.642,SOFT,6.0,0,1
2022,Silverstone,GAS,8.0,95.512,SOFT,7.0,0,1
2022,Silverstone,GAS,9.0,95.527,SOFT,8.0,0,1
2022,Silverstone,GAS,10.0,96.25,SOFT,9.0,0,1
2022,Silverstone,GAS,11.0,102.236,SOFT,10.0,0,12
2022,Silverstone,GAS,12.0,95.807,SOFT,11.0,0,1
2022,Silverstone,GAS,13.0,95.543,SOFT,12.0,0,1
2022,Silverstone,GAS,14.0,95.419,SOFT,13.0,0,1
2022,Silverstone,GAS,15.0,95.671,SOFT,14.0,0,1
2022,Silverstone,GAS,16.0,95.528,SOFT,15.0,1,1
2022,Silverstone,GAS,17.0,118.199,HARD,2.0,0,1
2022,Silverstone,GAS,18.0,94.614,HARD,3.0,0,1
2022,Silverstone,GAS,19.0,94.738,HARD,4.0,0,1
2022,Silverstone,GAS,20.0,95.141,HARD,5.0,0,1
2022,Silverstone,GAS,21.0,95.265,HARD,6.0,0,1
2022,Silverstone,GAS,22.0,94.722,HARD,7.0,0,1
2022,Silverstone,GAS,23.0,94.636,HARD,8.0,0,1
2022,Silverstone,GAS,24.0,94.763,HARD,9.0,0,1
2022,Silverstone,GAS,25.0,95.118,HARD,10.0,0,1
2022,Silverstone,GAS,26.0,94.275,HARD,11.0,1,1
2022,Silverstone,PER,1.0,154.001,MEDIUM,1.0,1,125
2022,Silverstone,PER,2.0,,MEDIUM,1.0,0,1
2022,Silverstone,PER,3.0,149.321,MEDIUM,2.0,0,1
2022,Silverstone,PER,4.0,95.479,MEDIUM,3.0,0,1
2022,Silverstone,PER,5.0,95.398,MEDIUM,4.0,1,1
2022,Silverstone,PER,6.0,123.44,MEDIUM,2.0,0,1
2022,Silverstone,PER,7.0,93.455,MEDIUM,3.0,0,1
2022,Silverstone,PER,8.0,93.435,MEDIUM,4.0,0,1
2022,Silverstone,PER,9.0,93.362,MEDIUM,5.0,0,1
2022,Silverstone,PER,10.0,93.395,MEDIUM,6.0,0,12
2022,Silverstone,PER,11.0,93.678,MEDIUM,7.0,0,21
2022,Silverstone,PER,12.0,93.845,MEDIUM,8.0,0,1
2022,Silverstone,PER,13.0,94.869,MEDIUM,9.0,0,1
2022,Silverstone,PER,14.0,93.838,MEDIUM,10.0,0,1
2022,Silverstone,PER,15.0,94.293,MEDIUM,11.0,0,1
2022,Silverstone,PER,16.0,94.301,MEDIUM,12.0,0,1
2022,Silverstone,PER,17.0,93.657,MEDIUM,13.0,0,1
2022,Silverstone,PER,18.0,93.816,MEDIUM,14.0,0,1
2022,Silverstone,PER,19.0,94.38,MEDIUM,15.0,0,1
2022,Silverstone,PER,20.0,94.059,MEDIUM,16.0,0,1
2022,Silverstone,PER,21.0,93.291,MEDIUM,17.0,0,1
2022,Silverstone,PER,22.0,93.104,MEDIUM,18.0,0,1
2022,Silverstone,PER,23.0,93.02,MEDIUM,19.0,0,1
2022,Silverstone,PER,24.0,93.137,MEDIUM,20.0,0,1
2022,Silverstone,PER,25.0,93.101,MEDIUM,21.0,0,1
2022,Silverstone,PER,26.0,92.666,MEDIUM,22.0,0,1
2022,Silverstone,PER,27.0,92.948,MEDIUM,23.0,0,1
2022,Silverstone,PER,28.0,92.847,MEDIUM,24.0,0,1
2022,Silverstone,PER,29.0,93.014,MEDIUM,25.0,0,1
2022,Silverstone,PER,30.0,92.925,MEDIUM,26.0,0,1
2022,Silverstone,PER,31.0,92.655,MEDIUM,27.0,0,1
2022,Silverstone,PER,32.0,92.886,MEDIUM,28.0,0,1
2022,Silverstone,PER,33.0,92.926,MEDIUM,29.0,0,1
2022,Silverstone,PER,34.0,92.727,MEDIUM,30.0,0,1
2022,Silverstone,PER,35.0,92.305,MEDIUM,31.0,0,1
2022,Silverstone,PER,36.0,92.323,MEDIUM,32.0,0,1
2022,Silverstone,PER,37.0,92.401,MEDIUM,33.0,0,1
2022,Silverstone,PER,38.0,92.759,MEDIUM,34.0,0,1
2022,Silverstone,PER,39.0,108.331,MEDIUM,35.0,1,124
2022,Silverstone,PER,40.0,141.424,SOFT,1.0,0,4
2022,Silverstone,PER,41.0,,SOFT,2.0,0,4
2022,Silverstone,PER,42.0,,SOFT,3.0,0,41
2022,Silverstone,PER,43.0,91.892,SOFT,4.0,0,1
2022,Silverstone,PER,44.0,92.091,SOFT,5.0,0,1
2022,Silverstone,PER,45.0,92.207,SOFT,6.0,0,1
2022,Silverstone,PER,46.0,91.466,SOFT,7.0,0,1
2022,Silverstone,PER,47.0,90.937,SOFT,8.0,0,1
2022,Silverstone,PER,48.0,91.296,SOFT,9.0,0,1
2022,Silverstone,PER,49.0,90.997,SOFT,10.0,0,1
2022,Silverstone,PER,50.0,91.102,SOFT,11.0,0,1
2022,Silverstone,PER,51.0,91.976,SOFT,12.0,0,1
2022,Silverstone,PER,52.0,91.391,SOFT,13.0,0,1
2022,Silverstone,ALO,1.0,150.972,MEDIUM,1.0,1,125
2022,Silverstone,ALO,2.0,,MEDIUM,1.0,0,1
2022,Silverstone,ALO,3.0,137.237,MEDIUM,2.0,0,1
2022,Silverstone,ALO,4.0,96.426,MEDIUM,3.0,0,1
2022,Silverstone,ALO,5.0,95.064,MEDIUM,4.0,0,1
2022,Silverstone,ALO,6.0,94.947,MEDIUM,5.0,0,1
2022,Silverstone,ALO,7.0,94.985,MEDIUM,6.0,0,1
2022,Silverstone,ALO,8.0,94.976,MEDIUM,7.0,0,1
2022,Silverstone,ALO,9.0,94.799,MEDIUM,8.0,0,1
2022,Silverstone,ALO,10.0,94.721,MEDIUM,9.0,0,1
2022,Silverstone,ALO,11.0,94.709,MEDIUM,10.0,0,12
2022,Silverstone,ALO,12.0,94.439,MEDIUM,11.0,0,1
2022,Silverstone,ALO,13.0,94.276,MEDIUM,12.0,0,1
2022,Silverstone,ALO,14.0,94.062,MEDIUM,13.0,0,1
2022,Silverstone,ALO,15.0,94.363,MEDIUM,14.0,0,1
2022,Silverstone,ALO,16.0,94.295,MEDIUM,15.0,0,1
2022,Silverstone,ALO,17.0,94.251,MEDIUM,16.0,0,1
2022,Silverstone,ALO,18.0,93.855,MEDIUM,17.0,0,1
2022,Silverstone,ALO,19.0,94.087,MEDIUM,18.0,0,1
2022,Silverstone,ALO,20.0,94.107,MEDIUM,19.0,0,1
2022,Silverstone,ALO,21.0,94.056,MEDIUM,20.0,0,1
2022,Silverstone,ALO,22.0,93.847,MEDIUM,21.0,0,1
2022,Silverstone,ALO,23.0,93.983,MEDIUM,22.0,0,1
2022,Silverstone,ALO,24.0,94.283,MEDIUM,23.0,0,1
2022,Silverstone,ALO,25.0,94.075,MEDIUM,24.0,0,1
2022,Silverstone,ALO,26.0,94.013,MEDIUM,25.0,0,1
2022,Silverstone,ALO,27.0,93.836,MEDIUM,26.0,0,1
2022,Silverstone,ALO,28.0,93.681,MEDIUM,27.0,0,1
2022,Silverstone,ALO,29.0,93.991,MEDIUM,28.0,0,1
2022,Silverstone,ALO,30.0,93.848,MEDIUM,29.0,0,1
2022,Silverstone,ALO,31.0,93.826,MEDIUM,30.0,0,1
2022,Silverstone,ALO,32.0,93.863,MEDIUM,31.0,0,1
2022,Silverstone,ALO,33.0,93.751,MEDIUM,32.0,1,1
2022,Silverstone,ALO,34.0,114.833,HARD,1.0,0,1
2022,Silverstone,ALO,35.0,92.744,HARD,2.0,0,1
2022,Silverstone,ALO,36.0,92.529,HARD,3.0,0,1
2022,Silverstone,ALO,37.0,92.233,HARD,4.0,0,1
2022,Silverstone,ALO,38.0,92.707,HARD,5.0,0,1
2022,Silverstone,ALO,39.0,115.176,HARD,6.0,1,124
2022,Silverstone,ALO,40.0,143.212,SOFT,1.0,0,4
2022,Silverstone,ALO,41.0,137.172,SOFT,2.0,0,4
2022,Silverstone,ALO,42.0,,SOFT,3.0,0,41
2022,Silverstone,ALO,43.0,92.306,SOFT,4.0,0,1
2022,Silverstone,ALO,44.0,92.142,SOFT,5.0,0,1
2022,Silverstone,ALO,45.0,91.808,SOFT,6.0,0,1
2022,Silverstone,ALO,46.0,92.84,SOFT,7.0,0,1
2022,Silverstone,ALO,47.0,91.609,SOFT,8.0,0,1
2022,Silverstone,ALO,48.0,92.838,SOFT,9.0,0,1
2022,Silverstone,ALO,49.0,91.973,SOFT,10.0,0,1
2022,Silverstone,ALO,50.0,91.707,SOFT,11.0,0,1
2022,Silverstone,ALO,51.0,91.758,SOFT,12.0,0,1
2022,Silverstone,ALO,52.0,91.694,SOFT,13.0,0,1
2022,Silverstone,LEC,1.0,147.771,MEDIUM,1.0,1,125
2022,Silverstone,LEC,2.0,,MEDIUM,1.0,0,1
2022,Silverstone,LEC,3.0,149.193,MEDIUM,2.0,0,1
2022,Silverstone,LEC,4.0,94.65,MEDIUM,3.0,0,1
2022,Silverstone,LEC,5.0,93.657,MEDIUM,4.0,0,1
2022,Silverstone,LEC,6.0,93.483,MEDIUM,5.0,0,1
2022,Silverstone,LEC,7.0,93.704,MEDIUM,6.0,0,1
2022,Silverstone,LEC,8.0,93.648,MEDIUM,7.0,0,1
2022,Silverstone,LEC,9.0,93.509,MEDIUM,8.0,0,1
2022,Silverstone,LEC,10.0,93.821,MEDIUM,9.0,0,1
2022,Silverstone,LEC,11.0,93.683,MEDIUM,10.0,0,12
2022,Silverstone,LEC,12.0,93.793,MEDIUM,11.0,0,1
2022,Silverstone,LEC,13.0,93.204,MEDIUM,12.0,0,1
2022,Silverstone,LEC,14.0,93.451,MEDIUM,13.0,0,1
2022,Silverstone,LEC,15.0,93.222,MEDIUM,14.0,0,1
2022,Silverstone,LEC,16.0,93.61,MEDIUM,15.0,0,1
2022,Silverstone,LEC,17.0,93.459,MEDIUM,16.0,0,1
2022,Silverstone,LEC,18.0,93.363,MEDIUM,17.0,0,1
2022,Silverstone,LEC,19.0,92.757,MEDIUM,18.0,0,1
2022,Silverstone,LEC,20.0,93.046,MEDIUM,19.0,0,1
2022,Silverstone,LEC,21.0,93.323,MEDIUM,20.0,0,1
2022,Silverstone,LEC,22.0,92.796,MEDIUM,21.0,0,1
2022,Silverstone,LEC,23.0,93.119,MEDIUM,22.0,0,1
2022,Silverstone,LEC,24.0,93.055,MEDIUM,23.0,0,1
2022,Silverstone,LEC,25.0,92.501,MEDIUM,24.0,1,1
2022,Silverstone,LEC,26.0,114.148,HARD,1.0,0,1
2022,Silverstone,LEC,27.0,92.06,HARD,2.0,0,1
2022,Silverstone,LEC,28.0,92.021,HARD,3.0,0,1
2022,Silverstone,LEC,29.0,92.302,HARD,4.0,0,1
2022,Silverstone,LEC,30.0,92.403,HARD,5.0,0,1
2022,Silverstone,LEC,31.0,92.325,HARD,6.0,0,1
2022,Silverstone,LEC,32.0,91.837,HARD,7.0,0,1
2022,Silverstone,LEC,33.0,91.976,HARD,8.0,0,1
2022,Silverstone,LEC,34.0,92.124,HARD,9.0,0,1
2022,Silverstone,LEC,35.0,91.774,HARD,10.0,0,1
2022,Silverstone,LEC,36.0,91.692,HARD,11.0,0,1
2022,Silverstone,LEC,37.0,91.613,HARD,12.0,0,1
2022,Silverstone,LEC,38.0,91.347,HARD,13.0,0,1
2022,Silverstone,LEC,39.0,102.891,HARD,14.0,0,124
2022,Silverstone,LEC,40.0,,HARD,15.0,0,4
2022,Silverstone,LEC,41.0,,HARD,16.0,0,4
2022,Silverstone,LEC,42.0,,HARD,17.0,0,41
2022,Silverstone,LEC,43.0,92.617,HARD,18.0,0,1
2022,Silverstone,LEC,44.0,91.893,HARD,19.0,0,1
2022,Silverstone,LEC,45.0,93.088,HARD,20.0,0,1
2022,Silverstone,LEC,46.0,92.022,HARD,21.0,0,1
2022,Silverstone,LEC,47.0,92.048,HARD,22.0,0,1
2022,Silverstone,LEC,48.0,93.143,HARD,23.0,0,1
2022,Silverstone,LEC,49.0,91.724,HARD,24.0,0,1
2022,Silverstone,LEC,50.0,91.747,HARD,25.0,0,1
2022,Silverstone,LEC,51.0,91.77,HARD,26.0,0,1
2022,Silverstone,LEC,52.0,91.282,HARD,27.0,0,1
2022,Silverstone,STR,1.0,176.549,MEDIUM,3.0,1,125
2022,Silverstone,STR,2.0,,MEDIUM,3.0,0,1
2022,Silverstone,STR,3.0,115.88,MEDIUM,4.0,0,1
2022,Silverstone,STR,4.0,98.189,MEDIUM,5.0,0,1
2022,Silverstone,STR,5.0,96.284,MEDIUM,6.0,0,1
2022,Silverstone,STR,6.0,95.761,MEDIUM,7.0,0,1
2022,Silverstone,STR,7.0,95.666,MEDIUM,8.0,0,1
2022,Silverstone,STR,8.0,95.64,MEDIUM,9.0,0,1
2022,Silverstone,STR,9.0,96.032,MEDIUM,10.0,0,1
2022,Silverstone,STR,10.0,95.766,MEDIUM,11.0,0,1
2022,Silverstone,STR,11.0,96.768,MEDIUM,12.0,0,12
2022,Silverstone,STR,12.0,96.001,MEDIUM,13.0,0,1
2022,Silverstone,STR,13.0,95.464,MEDIUM,14.0,0,1
2022,Silverstone,STR,14.0,95.466,MEDIUM,15.0,0,1
2022,Silverstone,STR,15.0,95.004,MEDIUM,16.0,1,1
2022,Silverstone,STR,16.0,118.262,HARD,2.0,0,1
2022,Silverstone,STR,17.0,95.948,HARD,3.0,0,1
2022,Silverstone,STR,18.0,94.833,HARD,4.0,0,1
2022,Silverstone,STR,19.0,94.695,HARD,5.0,0,1
2022,Silverstone,STR,20.0,95.203,HARD,6.0,0,1
2022,Silverstone,STR,21.0,94.946,HARD,7.0,0,1
2022,Silverstone,STR,22.0,94.844,HARD,8.0,0,1
2022,Silverstone,STR,23.0,94.707,HARD,9.0,0,1
2022,Silverstone,STR,24.0,94.718,HARD,10.0,0,1
2022,Silverstone,STR,25.0,95.143,HARD,11.0,0,1
2022,Silverstone,STR,26.0,94.844,HARD,12.0,0,1
2022,Silverstone,STR,27.0,94.572,HARD,13.0,0,1
2022,Silverstone,STR,28.0,94.526,HARD,14.0,0,1
2022,Silverstone,STR,29.0,94.133,HARD,15.0,0,1
2022,Silverstone,STR,30.0,94.373,HARD,16.0,0,1
2022,Silverstone,STR,31.0,94.016,HARD,17.0,0,1
2022,Silverstone,STR,32.0,95.116,HARD,18.0,0,1
2022,Silverstone,STR,33.0,94.252,HARD,19.0,0,1
2022,Silverstone,STR,34.0,93.781,HARD,20.0,0,1
2022,Silverstone,STR,35.0,93.748,HARD,21.0,0,1
2022,Silverstone,STR,36.0,93.788,HARD,22.0,0,1
2022,Silverstone,STR,37.0,93.722,HARD,23.0,0,1
2022,Silverstone,STR,38.0,99.54,HARD,24.0,0,124
2022,Silverstone,STR,39.0,126.48,HARD,25.0,0,4
2022,Silverstone,STR,40.0,125.554,HARD,26.0,1,4
2022,Silverstone,STR,41.0,123.087,MEDIUM,4.0,0,4
2022,Silverstone,STR,42.0,136.621,MEDIUM,5.0,0,41
2022,Silverstone,STR,43.0,94.564,MEDIUM,6.0,0,1
2022,Silverstone,STR,44.0,93.775,MEDIUM,7.0,0,1
2022,Silverstone,STR,45.0,93.213,MEDIUM,8.0,0,1
2022,Silverstone,STR,46.0,93.461,MEDIUM,9.0,0,1
2022,Silverstone,STR,47.0,93.495,MEDIUM,10.0,0,1
2022,Silverstone,STR,48.0,93.196,MEDIUM,11.0,0,1
2022,Silverstone,STR,49.0,94.124,MEDIUM,12.0,0,1
2022,Silverstone,STR,50.0,92.812,MEDIUM,13.0,0,1
2022,Silverstone,STR,51.0,92.416,MEDIUM,14.0,0,1
2022,Silverstone,STR,52.0,92.379,MEDIUM,15.0,0,1
2022,Silverstone,MAG,1.0,171.32,SOFT,1.0,1,125
2022,Silverstone,MAG,2.0,,MEDIUM,3.0,0,1
2022,Silverstone,MAG,3.0,125.703,MEDIUM,4.0,0,1
2022,Silverstone,MAG,4.0,97.784,MEDIUM,5.0,0,1
2022,Silverstone,MAG,5.0,95.935,MEDIUM,6.0,0,1
2022,Silverstone,MAG,6.0,95.549,MEDIUM,7.0,0,1
2022,Silverstone,MAG,7.0,95.242,MEDIUM,8.0,0,1
2022,Silverstone,MAG,8.0,95.611,MEDIUM,9.0,0,1
2022,Silverstone,MAG,9.0,95.443,MEDIUM,10.0,0,1
2022,Silverstone,MAG,10.0,95.541,MEDIUM,11.0,0,1
2022,Silverstone,MAG,11.0,95.521,MEDIUM,12.0,0,12
2022,Silverstone,MAG,12.0,95.422,MEDIUM,13.0,0,1
2022,Silverstone,MAG,13.0,95.403,MEDIUM,14.0,0,1
2022,Silverstone,MAG,14.0,95.258,MEDIUM,15.0,0,1
2022,Silverstone,MAG,15.0,96.592,MEDIUM,16.0,0,1
2022,Silverstone,MAG,16.0,95.065,MEDIUM,17.0,0,1
2022,Silverstone,MAG,17.0,95.848,MEDIUM,18.0,0,1
2022,Silverstone,MAG,18.0,95.869,MEDIUM,19.0,0,1
2022,Silverstone,MAG,19.0,94.995,MEDIUM,20.0,0,1
2022,Silverstone,MAG,20.0,95.311,MEDIUM,21.0,0,1
2022,Silverstone,MAG,21.0,94.946,MEDIUM,22.0,0,1
2022,Silverstone,MAG,22.0,94.249,MEDIUM,23.0,1,1
2022,Silverstone,MAG,23.0,115.203,MEDIUM,1.0,0,1
2022,Silverstone,MAG,24.0,94.578,MEDIUM,2.0,0,1
2022,Silverstone,MAG,25.0,94.198,MEDIUM,3.0,0,1
2022,Silverstone,MAG,26.0,93.675,MEDIUM,4.0,0,1
2022,Silverstone,MAG,27.0,94.128,MEDIUM,5.0,0,1
2022,Silverstone,MAG,28.0,94.36,MEDIUM,6.0,0,1
2022,Silverstone,MAG,29.0,95.138,MEDIUM,7.0,0,1
2022,Silverstone,MAG,30.0,95.006,MEDIUM,8.0,0,1
2022,Silverstone,MAG,31.0,94.362,MEDIUM,9.0,0,1
2022,Silverstone,MAG,32.0,95.215,MEDIUM,10.0,0,1
2022,Silverstone,MAG,33.0,94.159,MEDIUM,11.0,0,1
2022,Silverstone,MAG,34.0,94.438,MEDIUM,12.0,0,1
2022,Silverstone,MAG,35.0,94.241,MEDIUM,13.0,0,1
2022,Silverstone,MAG,36.0,93.934,MEDIUM,14.0,0,1
2022,Silverstone,MAG,37.0,93.525,MEDIUM,15.0,0,1
2022,Silverstone,MAG,38.0,96.941,MEDIUM,16.0,0,124
2022,Silverstone,MAG,39.0,128.698,MEDIUM,17.0,0,4
2022,Silverstone,MAG,40.0,125.3,MEDIUM,18.0,0,4
2022,Silverstone,MAG,41.0,108.83,MEDIUM,19.0,0,4
2022,Silverstone,MAG,42.0,,MEDIUM,20.0,0,41
2022,Silverstone,MAG,43.0,95.475,MEDIUM,21.0,0,1
2022,Silverstone,MAG,44.0,93.692,MEDIUM,22.0,0,1
2022,Silverstone,MAG,45.0,93.407,MEDIUM,23.0,0,1
2022,Silverstone,MAG,46.0,93.301,MEDIUM,24.0,0,1
2022,Silverstone,MAG,47.0,93.478,MEDIUM,25.0,0,1
2022,Silverstone,MAG,48.0,93.309,MEDIUM,26.0,0,1
2022,Silverstone,MAG,49.0,92.813,MEDIUM,27.0,0,1
2022,Silverstone,MAG,50.0,93.123,MEDIUM,28.0,0,1
2022,Silverstone,MAG,51.0,92.827,MEDIUM,29.0,0,1
2022,Silverstone,MAG,52.0,92.661,MEDIUM,30.0,0,1
2022,Silverstone,TSU,1.0,215.85,MEDIUM,1.0,1,125
2022,Silverstone,TSU,2.0,,SOFT,1.0,0,1
2022,Silverstone,TSU,3.0,128.425,SOFT,2.0,0,1
2022,Silverstone,TSU,4.0,96.822,SOFT,3.0,0,1
2022,Silverstone,TSU,5.0,95.745,SOFT,4.0,0,1
2022,Silverstone,TSU,6.0,95.483,SOFT,5.0,0,1
2022,Silverstone,TSU,7.0,95.573,SOFT,6.0,0,1
2022,Silverstone,TSU,8.0,95.409,SOFT,7.0,0,1
2022,Silverstone,TSU,9.0,95.766,SOFT,8.0,0,1
2022,Silverstone,TSU,10.0,95.616,SOFT,9.0,0,1
2022,Silverstone,TSU,11.0,105.425,SOFT,10.0,0,12
2022,Silverstone,TSU,12.0,96.194,SOFT,11.0,0,1
2022,Silverstone,TSU,13.0,96.659,SOFT,12.0,0,1
