year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status,lap_time_delta,tyre_age_normalised,relative_position,laps_remaining,compound_encoded,pit_in_next_3_laps
2024,Silverstone,LEC,36,100.091,INTERMEDIATE,9.0,0,1.0,7.23299999999999,0.45,0.75,16,3,1
2024,Silverstone,LEC,37,98.357,INTERMEDIATE,10.0,1,1.0,5.498999999999995,0.5,0.75,15,3,0
2024,Silverstone,LEC,38,117.811,SOFT,1.0,0,1.0,24.953000000000003,0.05555555555555555,0.75,14,0,0
2024,Silverstone,LEC,39,91.481,SOFT,2.0,0,1.0,-1.3770000000000095,0.1111111111111111,0.75,13,0,0
2024,Silverstone,LEC,40,90.878,SOFT,3.0,0,1.0,-1.980000000000004,0.16666666666666666,0.75,12,0,0
2024,Silverstone,LEC,41,90.035,SOFT,4.0,0,1.0,-2.8230000000000075,0.2222222222222222,0.75,11,0,0
2024,Silverstone,LEC,42,89.832,SOFT,5.0,0,1.0,-3.0260000000000105,0.2777777777777778,0.75,10,0,0
2024,Silverstone,LEC,43,89.748,SOFT,6.0,0,1.0,-3.1099999999999994,0.3333333333333333,0.75,9,0,0
2024,Silverstone,LEC,44,89.933,SOFT,7.0,0,1.0,-2.924999999999997,0.3888888888888889,0.75,8,0,0
2024,Silverstone,LEC,45,89.911,SOFT,8.0,0,1.0,-2.9470000000000027,0.4444444444444444,0.75,7,0,0
2024,Silverstone,LEC,46,90.051,SOFT,9.0,0,1.0,-2.807000000000002,0.5,0.75,6,0,0
2024,Silverstone,LEC,47,90.289,SOFT,10.0,0,1.0,-2.5690000000000026,0.5555555555555556,0.75,5,0,0
2024,Silverstone,LEC,48,90.204,SOFT,11.0,0,1.0,-2.6540000000000106,0.6111111111111112,0.75,4,0,0
2024,Silverstone,LEC,49,90.929,SOFT,12.0,0,1.0,-1.929000000000002,0.6666666666666666,0.75,3,0,0
2024,Silverstone,LEC,50,90.488,SOFT,13.0,0,1.0,-2.3700000000000045,0.7222222222222222,0.7,2,0,0
2024,Silverstone,LEC,51,91.674,SOFT,14.0,0,1.0,-1.1839999999999975,0.7777777777777778,0.7,1,0,0
2024,Silverstone,MAG,1,103.681,MEDIUM,1.0,0,1.0,10.412499999999994,0.03571428571428571,0.85,51,1,0
2024,Silverstone,MAG,2,94.216,MEDIUM,2.0,0,1.0,0.9474999999999909,0.07142857142857142,0.85,50,1,0
2024,Silverstone,MAG,3,93.259,MEDIUM,3.0,0,1.0,-0.009500000000002728,0.10714285714285714,0.85,49,1,0
2024,Silverstone,MAG,4,93.11,MEDIUM,4.0,0,1.0,-0.15850000000000364,0.14285714285714285,0.85,48,1,0
2024,Silverstone,MAG,5,92.999,MEDIUM,5.0,0,1.0,-0.26950000000000784,0.17857142857142858,0.85,47,1,0
2024,Silverstone,MAG,6,93.544,MEDIUM,6.0,0,1.0,0.27549999999999386,0.21428571428571427,0.85,46,1,0
2024,Silverstone,MAG,7,93.734,MEDIUM,7.0,0,1.0,0.4654999999999916,0.25,0.8,45,1,0
2024,Silverstone,MAG,8,93.204,MEDIUM,8.0,0,1.0,-0.06450000000000955,0.2857142857142857,0.75,44,1,0
2024,Silverstone,MAG,9,92.783,MEDIUM,9.0,0,1.0,-0.4855000000000018,0.32142857142857145,0.75,43,1,0
2024,Silverstone,MAG,10,92.647,MEDIUM,10.0,0,1.0,-0.6214999999999975,0.35714285714285715,0.75,42,1,0
2024,Silverstone,MAG,11,92.671,MEDIUM,11.0,0,1.0,-0.5974999999999966,0.39285714285714285,0.75,41,1,0
2024,Silverstone,MAG,12,92.531,MEDIUM,12.0,0,1.0,-0.7374999999999972,0.42857142857142855,0.75,40,1,0
2024,Silverstone,MAG,13,92.74,MEDIUM,13.0,0,1.0,-0.5285000000000082,0.4642857142857143,0.75,39,1,0
2024,Silverstone,MAG,14,92.506,MEDIUM,14.0,0,1.0,-0.7625000000000028,0.5,0.75,38,1,0
2024,Silverstone,MAG,15,92.953,MEDIUM,15.0,0,1.0,-0.3155000000000001,0.5357142857142857,0.75,37,1,0
2024,Silverstone,MAG,16,93.486,MEDIUM,16.0,0,1.0,0.21750000000000114,0.5714285714285714,0.7,36,1,0
2024,Silverstone,MAG,17,94.661,MEDIUM,17.0,0,1.0,1.3924999999999983,0.6071428571428571,0.7,35,1,0
2024,Silverstone,MAG,18,94.73,MEDIUM,18.0,0,1.0,1.461500000000001,0.6428571428571429,0.7,34,1,0
2024,Silverstone,MAG,19,103.505,MEDIUM,19.0,0,1.0,10.236499999999992,0.6785714285714286,0.7,33,1,0
2024,Silverstone,MAG,20,95.181,MEDIUM,20.0,0,1.0,1.9124999999999943,0.7142857142857143,0.65,32,1,0
2024,Silverstone,MAG,21,93.484,MEDIUM,21.0,0,1.0,0.2154999999999916,0.75,0.65,31,1,0
2024,Silverstone,MAG,22,92.766,MEDIUM,22.0,0,1.0,-0.5024999999999977,0.7857142857142857,0.65,30,1,0
2024,Silverstone,MAG,23,93.278,MEDIUM,23.0,0,1.0,0.009500000000002728,0.8214285714285714,0.6,29,1,0
2024,Silverstone,MAG,24,93.625,MEDIUM,24.0,0,1.0,0.35649999999999693,0.8571428571428571,0.6,28,1,1
2024,Silverstone,MAG,25,95.15,MEDIUM,25.0,0,1.0,1.8815000000000026,0.8928571428571429,0.6,27,1,1
2024,Silverstone,MAG,26,105.466,MEDIUM,26.0,0,1.0,12.197499999999991,0.9285714285714286,0.6,26,1,1
2024,Silverstone,MAG,27,111.325,MEDIUM,27.0,1,1.0,18.0565,0.9642857142857143,0.5,25,1,0
2024,Silverstone,MAG,28,125.299,INTERMEDIATE,1.0,0,1.0,32.0305,0.05,0.6,24,3,0
2024,Silverstone,MAG,29,102.842,INTERMEDIATE,2.0,0,1.0,9.573499999999996,0.1,0.6,23,3,0
2024,Silverstone,MAG,30,102.133,INTERMEDIATE,3.0,0,1.0,8.864499999999992,0.15,0.6,22,3,0
2024,Silverstone,MAG,31,104.06,INTERMEDIATE,4.0,0,1.0,10.7915,0.2,0.6,21,3,0
2024,Silverstone,MAG,32,105.084,INTERMEDIATE,5.0,0,1.0,11.8155,0.25,0.6,20,3,0
2024,Silverstone,MAG,33,105.266,INTERMEDIATE,6.0,0,1.0,11.997500000000002,0.3,0.6,19,3,0
2024,Silverstone,MAG,34,106.135,INTERMEDIATE,7.0,0,1.0,12.866500000000002,0.35,0.55,18,3,1
2024,Silverstone,MAG,35,105.557,INTERMEDIATE,8.0,0,1.0,12.288499999999999,0.4,0.55,17,3,1
2024,Silverstone,MAG,36,103.611,INTERMEDIATE,9.0,0,1.0,10.342500000000001,0.45,0.55,16,3,1
2024,Silverstone,MAG,37,102.038,INTERMEDIATE,10.0,1,1.0,8.769499999999994,0.5,0.55,15,3,0
2024,Silverstone,MAG,38,123.931,SOFT,1.0,0,1.0,30.662499999999994,0.05555555555555555,0.6,14,0,0
2024,Silverstone,MAG,39,93.212,SOFT,2.0,0,1.0,-0.05649999999999977,0.1111111111111111,0.55,13,0,0
2024,Silverstone,MAG,40,92.071,SOFT,3.0,0,1.0,-1.1975000000000051,0.16666666666666666,0.55,12,0,0
2024,Silverstone,MAG,41,90.61,SOFT,4.0,0,1.0,-2.6585000000000036,0.2222222222222222,0.55,11,0,0
2024,Silverstone,MAG,42,90.093,SOFT,5.0,0,1.0,-3.1754999999999995,0.2777777777777778,0.55,10,0,0
2024,Silverstone,MAG,43,90.454,SOFT,6.0,0,1.0,-2.8145000000000095,0.3333333333333333,0.55,9,0,0
2024,Silverstone,MAG,44,91.342,SOFT,7.0,0,1.0,-1.9265000000000043,0.3888888888888889,0.6,8,0,0
2024,Silverstone,MAG,45,91.722,SOFT,8.0,0,1.0,-1.5465000000000089,0.4444444444444444,0.6,7,0,0
2024,Silverstone,MAG,46,91.131,SOFT,9.0,0,1.0,-2.137500000000003,0.5,0.6,6,0,0
2024,Silverstone,MAG,47,91.036,SOFT,10.0,0,1.0,-2.2325000000000017,0.5555555555555556,0.6,5,0,0
2024,Silverstone,MAG,48,90.953,SOFT,11.0,0,1.0,-2.3155,0.6111111111111112,0.6,4,0,0
2024,Silverstone,MAG,49,90.803,SOFT,12.0,0,1.0,-2.465500000000006,0.6666666666666666,0.6,3,0,0
2024,Silverstone,MAG,50,91.143,SOFT,13.0,0,1.0,-2.1255000000000024,0.7222222222222222,0.6,2,0,0
2024,Silverstone,MAG,51,91.469,SOFT,14.0,0,1.0,-1.799500000000009,0.7777777777777778,0.6,1,0,0
2024,Silverstone,MAG,52,91.982,SOFT,15.0,0,1.0,-1.2865000000000038,0.8333333333333334,0.6,0,0,0
2024,Silverstone,NOR,1,97.347,MEDIUM,1.0,0,1.0,5.370999999999995,0.03571428571428571,0.2,51,1,0
2024,Silverstone,NOR,2,92.188,MEDIUM,2.0,0,1.0,0.2120000000000033,0.07142857142857142,0.2,50,1,0
2024,Silverstone,NOR,3,91.991,MEDIUM,3.0,0,1.0,0.015000000000000568,0.10714285714285714,0.2,49,1,0
2024,Silverstone,NOR,4,91.976,MEDIUM,4.0,0,1.0,0.0,0.14285714285714285,0.2,48,1,0
2024,Silverstone,NOR,5,91.716,MEDIUM,5.0,0,1.0,-0.2600000000000051,0.17857142857142858,0.2,47,1,0
2024,Silverstone,NOR,6,91.896,MEDIUM,6.0,0,1.0,-0.0799999999999983,0.21428571428571427,0.2,46,1,0
2024,Silverstone,NOR,7,92.071,MEDIUM,7.0,0,1.0,0.09499999999999886,0.25,0.2,45,1,0
2024,Silverstone,NOR,8,92.018,MEDIUM,8.0,0,1.0,0.04200000000000159,0.2857142857142857,0.2,44,1,0
2024,Silverstone,NOR,9,91.976,MEDIUM,9.0,0,1.0,0.0,0.32142857142857145,0.2,43,1,0
2024,Silverstone,NOR,10,91.83,MEDIUM,10.0,0,1.0,-0.1460000000000008,0.35714285714285715,0.2,42,1,0
2024,Silverstone,NOR,11,91.748,MEDIUM,11.0,0,1.0,-0.22799999999999443,0.39285714285714285,0.2,41,1,0
2024,Silverstone,NOR,12,91.718,MEDIUM,12.0,0,1.0,-0.25799999999999557,0.42857142857142855,0.2,40,1,0
2024,Silverstone,NOR,13,91.472,MEDIUM,13.0,0,1.0,-0.5040000000000049,0.4642857142857143,0.2,39,1,0
2024,Silverstone,NOR,14,91.407,MEDIUM,14.0,0,1.0,-0.5690000000000026,0.5,0.2,38,1,0
2024,Silverstone,NOR,15,90.946,MEDIUM,15.0,0,1.0,-1.0300000000000011,0.5357142857142857,0.15,37,1,0
2024,Silverstone,NOR,16,91.69,MEDIUM,16.0,0,1.0,-0.28600000000000136,0.5714285714285714,0.15,36,1,0
2024,Silverstone,NOR,17,94.304,MEDIUM,17.0,0,1.0,2.328000000000003,0.6071428571428571,0.15,35,1,0
2024,Silverstone,NOR,18,94.125,MEDIUM,18.0,0,1.0,2.149000000000001,0.6428571428571429,0.15,34,1,0
2024,Silverstone,NOR,19,101.436,MEDIUM,19.0,0,1.0,9.460000000000008,0.6785714285714286,0.1,33,1,0
2024,Silverstone,NOR,20,97.704,MEDIUM,20.0,0,1.0,5.727999999999994,0.7142857142857143,0.05,32,1,0
2024,Silverstone,NOR,21,91.513,MEDIUM,21.0,0,1.0,-0.46299999999999386,0.75,0.05,31,1,0
2024,Silverstone,NOR,22,90.86,MEDIUM,22.0,0,1.0,-1.1159999999999997,0.7857142857142857,0.05,30,1,0
2024,Silverstone,NOR,23,91.176,MEDIUM,23.0,0,1.0,-0.7999999999999972,0.8214285714285714,0.05,29,1,0
2024,Silverstone,NOR,24,91.629,MEDIUM,24.0,0,1.0,-0.3469999999999942,0.8571428571428571,0.05,28,1,1
2024,Silverstone,NOR,25,94.307,MEDIUM,25.0,0,1.0,2.331000000000003,0.8928571428571429,0.05,27,1,1
2024,Silverstone,NOR,26,101.515,MEDIUM,26.0,0,1.0,9.539000000000001,0.9285714285714286,0.05,26,1,1
2024,Silverstone,NOR,27,104.806,MEDIUM,27.0,1,1.0,12.829999999999998,0.9642857142857143,0.05,25,1,0
2024,Silverstone,NOR,28,120.915,INTERMEDIATE,1.0,0,1.0,28.939000000000007,0.05,0.1,24,3,0
2024,Silverstone,NOR,29,100.266,INTERMEDIATE,2.0,0,1.0,8.290000000000006,0.1,0.05,23,3,0
2024,Silverstone,NOR,30,100.717,INTERMEDIATE,3.0,0,1.0,8.741,0.15,0.05,22,3,0
2024,Silverstone,NOR,31,101.313,INTERMEDIATE,4.0,0,1.0,9.337000000000003,0.2,0.05,21,3,0
2024,Silverstone,NOR,32,102.216,INTERMEDIATE,5.0,0,1.0,10.239999999999995,0.25,0.05,20,3,0
2024,Silverstone,NOR,33,102.607,INTERMEDIATE,6.0,0,1.0,10.631,0.3,0.05,19,3,0
2024,Silverstone,NOR,34,103.078,INTERMEDIATE,7.0,0,1.0,11.102000000000004,0.35,0.05,18,3,0
2024,Silverstone,NOR,35,102.935,INTERMEDIATE,8.0,0,1.0,10.959000000000003,0.4,0.05,17,3,0
2024,Silverstone,NOR,36,102.34,INTERMEDIATE,9.0,0,1.0,10.364000000000004,0.45,0.05,16,3,1
2024,Silverstone,NOR,37,99.786,INTERMEDIATE,10.0,0,1.0,7.810000000000002,0.5,0.05,15,3,1
2024,Silverstone,NOR,38,97.999,INTERMEDIATE,11.0,0,1.0,6.022999999999996,0.55,0.05,14,3,1
2024,Silverstone,NOR,39,96.746,INTERMEDIATE,12.0,1,1.0,4.769999999999996,0.6,0.05,13,3,0
2024,Silverstone,NOR,40,114.84,SOFT,3.0,0,1.0,22.864000000000004,0.16666666666666666,0.1,12,0,0
2024,Silverstone,NOR,41,89.733,SOFT,4.0,0,1.0,-2.242999999999995,0.2222222222222222,0.1,11,0,0
2024,Silverstone,NOR,42,90.006,SOFT,5.0,0,1.0,-1.9699999999999989,0.2777777777777778,0.1,10,0,0
2024,Silverstone,NOR,43,89.262,SOFT,6.0,0,1.0,-2.7139999999999986,0.3333333333333333,0.1,9,0,0
2024,Silverstone,NOR,44,89.752,SOFT,7.0,0,1.0,-2.2240000000000038,0.3888888888888889,0.1,8,0,0
2024,Silverstone,NOR,45,89.635,SOFT,8.0,0,1.0,-2.340999999999994,0.4444444444444444,0.1,7,0,0
2024,Silverstone,NOR,46,89.96,SOFT,9.0,0,1.0,-2.0160000000000053,0.5,0.1,6,0,0
2024,Silverstone,NOR,47,89.838,SOFT,10.0,0,1.0,-2.1380000000000052,0.5555555555555556,0.1,5,0,0
2024,Silverstone,NOR,48,90.556,SOFT,11.0,0,1.0,-1.4200000000000017,0.6111111111111112,0.15,4,0,0
2024,Silverstone,NOR,49,90.515,SOFT,12.0,0,1.0,-1.4609999999999985,0.6666666666666666,0.15,3,0,0
2024,Silverstone,NOR,50,90.544,SOFT,13.0,0,1.0,-1.4320000000000022,0.7222222222222222,0.15,2,0,0
2024,Silverstone,NOR,51,90.769,SOFT,14.0,0,1.0,-1.2069999999999936,0.7777777777777778,0.15,1,0,0
2024,Silverstone,NOR,52,90.913,SOFT,15.0,0,1.0,-1.0630000000000024,0.8333333333333334,0.15,0,0,0
2024,Silverstone,OCO,1,103.052,SOFT,1.0,0,1.0,7.342500000000015,0.05555555555555555,0.8,51,0,0
2024,Silverstone,OCO,2,93.846,SOFT,2.0,0,1.0,-1.8634999999999877,0.1111111111111111,0.8,50,0,0
2024,Silverstone,OCO,3,93.479,SOFT,3.0,0,1.0,-2.230499999999992,0.16666666666666666,0.8,49,0,0
2024,Silverstone,OCO,4,93.316,SOFT,4.0,0,1.0,-2.393499999999989,0.2222222222222222,0.8,48,0,0
2024,Silverstone,OCO,5,93.21,SOFT,5.0,0,1.0,-2.4994999999999976,0.2777777777777778,0.8,47,0,0
2024,Silverstone,OCO,6,93.616,SOFT,6.0,0,1.0,-2.0934999999999917,0.3333333333333333,0.8,46,0,0
2024,Silverstone,OCO,7,95.183,SOFT,7.0,0,1.0,-0.5264999999999844,0.3888888888888889,0.9,45,0,0
2024,Silverstone,OCO,8,93.79,SOFT,8.0,0,1.0,-1.919499999999985,0.4444444444444444,0.85,44,0,0
2024,Silverstone,OCO,9,93.898,SOFT,9.0,0,1.0,-1.8114999999999952,0.5,0.85,43,0,0
2024,Silverstone,OCO,10,93.843,SOFT,10.0,0,1.0,-1.8664999999999878,0.5555555555555556,0.85,42,0,0
2024,Silverstone,OCO,11,93.846,SOFT,11.0,0,1.0,-1.8634999999999877,0.6111111111111112,0.85,41,0,0
2024,Silverstone,OCO,12,94.071,SOFT,12.0,0,1.0,-1.6384999999999934,0.6666666666666666,0.85,40,0,0
2024,Silverstone,OCO,13,94.491,SOFT,13.0,0,1.0,-1.2184999999999917,0.7222222222222222,0.85,39,0,0
2024,Silverstone,OCO,14,95.293,SOFT,14.0,0,1.0,-0.416499999999985,0.7777777777777778,0.9,38,0,0
2024,Silverstone,OCO,15,94.884,SOFT,15.0,0,1.0,-0.825499999999991,0.8333333333333334,0.9,37,0,0
2024,Silverstone,OCO,16,96.522,SOFT,16.0,0,1.0,0.8125000000000142,0.8888888888888888,0.9,36,0,1
2024,Silverstone,OCO,17,98.735,SOFT,17.0,0,1.0,3.025500000000008,0.9444444444444444,0.9,35,0,1
2024,Silverstone,OCO,18,98.497,SOFT,18.0,0,1.0,2.7875000000000085,1.0,0.9,34,0,1
2024,Silverstone,OCO,19,101.731,SOFT,19.0,1,1.0,6.021500000000003,1.0555555555555556,0.9,33,0,1
2024,Silverstone,OCO,20,121.025,INTERMEDIATE,1.0,0,1.0,25.315500000000014,0.05,0.9,32,3,1
2024,Silverstone,OCO,21,99.736,INTERMEDIATE,2.0,1,1.0,4.026500000000013,0.1,0.9,31,3,0
2024,Silverstone,OCO,22,115.208,MEDIUM,1.0,0,1.0,19.498500000000007,0.03571428571428571,0.9,30,1,0
2024,Silverstone,OCO,23,95.488,MEDIUM,2.0,0,1.0,-0.22149999999999181,0.07142857142857142,0.9,29,1,1
2024,Silverstone,OCO,24,98.005,MEDIUM,3.0,0,1.0,2.295500000000004,0.10714285714285714,0.9,28,1,1
2024,Silverstone,OCO,25,107.432,MEDIUM,4.0,0,1.0,11.72250000000001,0.14285714285714285,0.9,27,1,1
2024,Silverstone,OCO,26,118.71,MEDIUM,5.0,1,1.0,23.000500000000002,0.17857142857142858,0.9,26,1,0
2024,Silverstone,OCO,27,122.736,INTERMEDIATE,1.0,0,1.0,27.026500000000013,0.05,0.9,25,3,0
2024,Silverstone,OCO,28,101.716,INTERMEDIATE,2.0,0,1.0,6.006500000000003,0.1,0.9,24,3,0
2024,Silverstone,OCO,29,102.362,INTERMEDIATE,3.0,0,1.0,6.652500000000003,0.15,0.9,23,3,0
2024,Silverstone,OCO,30,103.336,INTERMEDIATE,4.0,0,1.0,7.626500000000007,0.2,0.9,22,3,0
2024,Silverstone,OCO,31,104.019,INTERMEDIATE,5.0,0,1.0,8.309500000000014,0.25,0.9,21,3,0
2024,Silverstone,OCO,32,104.673,INTERMEDIATE,6.0,0,1.0,8.96350000000001,0.3,0.9,20,3,0
2024,Silverstone,OCO,33,105.29,INTERMEDIATE,7.0,0,1.0,9.580500000000015,0.35,0.9,19,3,0
2024,Silverstone,OCO,34,105.511,INTERMEDIATE,8.0,0,1.0,9.801500000000004,0.4,0.85,18,3,0
2024,Silverstone,OCO,35,102.995,INTERMEDIATE,9.0,0,1.0,7.285500000000013,0.45,0.85,17,3,1
2024,Silverstone,OCO,36,101.215,INTERMEDIATE,10.0,0,1.0,5.505500000000012,0.5,0.85,16,3,1
2024,Silverstone,OCO,37,102.235,INTERMEDIATE,11.0,0,1.0,6.525500000000008,0.55,0.85,15,3,1
2024,Silverstone,OCO,38,99.44,INTERMEDIATE,12.0,1,1.0,3.7305000000000064,0.6,0.8,14,3,0
2024,Silverstone,OCO,39,120.13,MEDIUM,1.0,0,1.0,24.420500000000004,0.03571428571428571,0.85,13,1,0
2024,Silverstone,OCO,40,92.838,MEDIUM,2.0,0,1.0,-2.8714999999999975,0.07142857142857142,0.85,12,1,0
2024,Silverstone,OCO,41,91.114,MEDIUM,3.0,0,1.0,-4.595499999999987,0.10714285714285714,0.85,11,1,0
2024,Silverstone,OCO,42,91.187,MEDIUM,4.0,0,1.0,-4.522499999999994,0.14285714285714285,0.85,10,1,0
2024,Silverstone,OCO,43,91.084,MEDIUM,5.0,0,1.0,-4.625499999999988,0.17857142857142858,0.85,9,1,0
2024,Silverstone,OCO,44,90.928,MEDIUM,6.0,0,1.0,-4.781499999999994,0.21428571428571427,0.85,8,1,0
2024,Silverstone,OCO,45,90.952,MEDIUM,7.0,0,1.0,-4.757499999999993,0.25,0.85,7,1,0
2024,Silverstone,OCO,46,90.875,MEDIUM,8.0,0,1.0,-4.834499999999991,0.2857142857142857,0.85,6,1,0
2024,Silverstone,OCO,47,93.599,MEDIUM,9.0,0,1.0,-2.1104999999999876,0.32142857142857145,0.85,5,1,0
2024,Silverstone,OCO,48,95.931,MEDIUM,10.0,0,1.0,0.22150000000000603,0.35714285714285715,0.8,4,1,0
2024,Silverstone,OCO,49,91.06,MEDIUM,11.0,0,1.0,-4.649499999999989,0.39285714285714285,0.8,3,1,0
2024,Silverstone,OCO,50,91.608,MEDIUM,12.0,0,1.0,-4.101499999999987,0.42857142857142855,0.8,2,1,0
2024,Silverstone,PER,1,109.458,HARD,1.0,0,1.0,14.927999999999997,0.02631578947368421,0.95,51,2,0
2024,Silverstone,PER,2,92.942,HARD,2.0,0,1.0,-1.588000000000008,0.05263157894736842,0.95,50,2,0
2024,Silverstone,PER,3,92.34,HARD,3.0,0,1.0,-2.1899999999999977,0.07894736842105263,0.95,49,2,0
2024,Silverstone,PER,4,92.57,HARD,4.0,0,1.0,-1.960000000000008,0.10526315789473684,0.9,48,2,0
2024,Silverstone,PER,5,92.111,HARD,5.0,0,1.0,-2.418999999999997,0.13157894736842105,0.9,47,2,0
2024,Silverstone,PER,6,92.25,HARD,6.0,0,1.0,-2.280000000000001,0.15789473684210525,0.9,46,2,0
2024,Silverstone,PER,7,93.313,HARD,7.0,0,1.0,-1.2169999999999987,0.18421052631578946,0.85,45,2,0
2024,Silverstone,PER,8,93.407,HARD,8.0,0,1.0,-1.1230000000000047,0.21052631578947367,0.8,44,2,0
2024,Silverstone,PER,9,92.8,HARD,9.0,0,1.0,-1.730000000000004,0.23684210526315788,0.8,43,2,0
2024,Silverstone,PER,10,92.709,HARD,10.0,0,1.0,-1.820999999999998,0.2631578947368421,0.8,42,2,0
2024,Silverstone,PER,11,92.491,HARD,11.0,0,1.0,-2.0390000000000015,0.2894736842105263,0.8,41,2,0
2024,Silverstone,PER,12,92.509,HARD,12.0,0,1.0,-2.021000000000001,0.3157894736842105,0.8,40,2,0
2024,Silverstone,PER,13,92.772,HARD,13.0,0,1.0,-1.7579999999999956,0.34210526315789475,0.8,39,2,0
2024,Silverstone,PER,14,92.488,HARD,14.0,0,1.0,-2.0420000000000016,0.3684210526315789,0.8,38,2,0
2024,Silverstone,PER,15,92.702,HARD,15.0,0,1.0,-1.828000000000003,0.39473684210526316,0.8,37,2,0
2024,Silverstone,PER,16,94.231,HARD,16.0,0,1.0,-0.2990000000000066,0.42105263157894735,0.8,36,2,1
2024,Silverstone,PER,17,94.829,HARD,17.0,0,1.0,0.2989999999999924,0.4473684210526316,0.75,35,2,1
2024,Silverstone,PER,18,95.384,HARD,18.0,0,1.0,0.8539999999999992,0.47368421052631576,0.75,34,2,1
2024,Silverstone,PER,19,101.868,HARD,19.0,1,1.0,7.337999999999994,0.5,0.75,33,2,0
2024,Silverstone,PER,20,119.15,INTERMEDIATE,1.0,0,1.0,24.620000000000005,0.05,0.85,32,3,0
2024,Silverstone,PER,21,101.997,INTERMEDIATE,2.0,0,1.0,7.466999999999999,0.1,0.85,31,3,0
2024,Silverstone,PER,22,104.936,INTERMEDIATE,3.0,0,1.0,10.406000000000006,0.15,0.85,30,3,0
2024,Silverstone,PER,23,106.214,INTERMEDIATE,4.0,0,1.0,11.683999999999997,0.2,0.85,29,3,0
2024,Silverstone,PER,24,110.729,INTERMEDIATE,5.0,0,1.0,16.198999999999998,0.25,0.85,28,3,0
2024,Silverstone,PER,25,107.327,INTERMEDIATE,6.0,0,1.0,12.796999999999997,0.3,0.85,27,3,1
2024,Silverstone,PER,26,105.736,INTERMEDIATE,7.0,0,1.0,11.206000000000003,0.35,0.85,26,3,1
2024,Silverstone,PER,27,112.538,INTERMEDIATE,8.0,0,1.0,18.007999999999996,0.4,0.85,25,3,1
2024,Silverstone,PER,28,105.224,INTERMEDIATE,9.0,1,1.0,10.694000000000003,0.45,0.8,24,3,0
2024,Silverstone,PER,29,124.385,INTERMEDIATE,1.0,0,1.0,29.855000000000004,0.05,0.85,23,3,0
2024,Silverstone,PER,30,100.021,INTERMEDIATE,2.0,0,1.0,5.491,0.1,0.85,22,3,0
2024,Silverstone,PER,31,102.676,INTERMEDIATE,3.0,0,1.0,8.146,0.15,0.85,21,3,0
2024,Silverstone,PER,32,104.035,INTERMEDIATE,4.0,0,1.0,9.504999999999995,0.2,0.85,20,3,0
2024,Silverstone,PER,33,104.641,INTERMEDIATE,5.0,0,1.0,10.111000000000004,0.25,0.85,19,3,0
2024,Silverstone,PER,34,105.045,INTERMEDIATE,6.0,0,1.0,10.515,0.3,0.8,18,3,1
2024,Silverstone,PER,35,103.534,INTERMEDIATE,7.0,0,1.0,9.004000000000005,0.35,0.8,17,3,1
2024,Silverstone,PER,36,101.845,INTERMEDIATE,8.0,0,1.0,7.314999999999998,0.4,0.8,16,3,1
2024,Silverstone,PER,37,99.697,INTERMEDIATE,9.0,1,1.0,5.167000000000002,0.45,0.8,15,3,0
2024,Silverstone,PER,38,120.171,MEDIUM,1.0,0,1.0,25.641000000000005,0.03571428571428571,0.85,14,1,0
2024,Silverstone,PER,39,92.722,MEDIUM,2.0,0,1.0,-1.808000000000007,0.07142857142857142,0.8,13,1,0
2024,Silverstone,PER,40,93.219,MEDIUM,3.0,0,1.0,-1.311000000000007,0.10714285714285714,0.8,12,1,0
2024,Silverstone,PER,41,90.689,MEDIUM,4.0,0,1.0,-3.841000000000008,0.14285714285714285,0.8,11,1,0
2024,Silverstone,PER,42,90.542,MEDIUM,5.0,0,1.0,-3.9879999999999995,0.17857142857142858,0.8,10,1,0
2024,Silverstone,PER,43,90.229,MEDIUM,6.0,0,1.0,-4.301000000000002,0.21428571428571427,0.8,9,1,0
2024,Silverstone,PER,44,90.518,MEDIUM,7.0,0,1.0,-4.0120000000000005,0.25,0.8,8,1,1
2024,Silverstone,PER,45,90.565,MEDIUM,8.0,0,1.0,-3.9650000000000034,0.2857142857142857,0.8,7,1,1
2024,Silverstone,PER,46,90.136,MEDIUM,9.0,0,1.0,-4.3940000000000055,0.32142857142857145,0.8,6,1,1
2024,Silverstone,PER,47,90.795,MEDIUM,10.0,1,1.0,-3.7349999999999994,0.35714285714285715,0.8,5,1,0
2024,Silverstone,PER,48,125.507,SOFT,1.0,0,1.0,30.977000000000004,0.05555555555555555,0.85,4,0,0
2024,Silverstone,PER,49,97.36,SOFT,2.0,0,1.0,2.8299999999999983,0.1111111111111111,0.85,3,0,0
2024,Silverstone,PER,50,89.707,SOFT,3.0,0,1.0,-4.8230000000000075,0.16666666666666666,0.85,2,0,0
2024,Silverstone,PIA,1,98.008,MEDIUM,1.0,0,1.0,6.081999999999994,0.03571428571428571,0.25,51,1,0
2024,Silverstone,PIA,2,92.361,MEDIUM,2.0,0,1.0,0.4350000000000023,0.07142857142857142,0.25,50,1,0
2024,Silverstone,PIA,3,91.927,MEDIUM,3.0,0,1.0,0.0010000000000047748,0.10714285714285714,0.25,49,1,0
2024,Silverstone,PIA,4,91.919,MEDIUM,4.0,0,1.0,-0.007000000000005002,0.14285714285714285,0.25,48,1,0
